HORA,DIA,CAMPEONATO,COLUNA,RESULTADO
1,2,PREMIER,45,1
1,2,PREMIER,48,0
1,2,PREMIER,51,0
1,2,PREMIER,54,0
1,2,PREMIER,57,1
2,2,PREMIER,0,1
2,2,PREMIER,3,1
2,2,PREMIER,6,0
2,2,PREMIER,9,0
2,2,PREMIER,12,1
2,2,PREMIER,15,0
2,2,PREMIER,18,1
2,2,PREMIER,21,0
2,2,PREMIER,24,0
2,2,PREMIER,27,1
2,2,PREMIER,30,1
2,2,PREMIER,33,1
2,2,PREMIER,36,1
2,2,PREMIER,39,1
2,2,PREMIER,42,0
2,2,PREMIER,45,0
2,2,PREMIER,48,1
2,2,PREMIER,51,1
2,2,PREMIER,54,0
2,2,PREMIER,57,1
3,2,PREMIER,0,0
3,2,PREMIER,3,0
3,2,PREMIER,6,1
3,2,PREMIER,9,0
3,2,PREMIER,12,0
3,2,PREMIER,15,0
3,2,PREMIER,18,1
3,2,PREMIER,21,1
3,2,PREMIER,24,0
3,2,PREMIER,27,1
3,2,PREMIER,30,0
3,2,PREMIER,33,1
3,2,PREMIER,36,1
3,2,PREMIER,39,1
3,2,PREMIER,42,1
3,2,PREMIER,45,1
3,2,PREMIER,48,0
3,2,PREMIER,51,0
3,2,PREMIER,54,0
3,2,PREMIER,57,0
4,2,PREMIER,0,0
4,2,PREMIER,3,0
4,2,PREMIER,6,1
4,2,PREMIER,9,1
4,2,PREMIER,12,1
4,2,PREMIER,15,0
4,2,PREMIER,18,1
4,2,PREMIER,21,0
4,2,PREMIER,24,0
4,2,PREMIER,27,1
4,2,PREMIER,30,1
4,2,PREMIER,33,0
4,2,PREMIER,36,1
4,2,PREMIER,39,1
4,2,PREMIER,42,0
4,2,PREMIER,45,0
4,2,PREMIER,48,1
4,2,PREMIER,51,1
4,2,PREMIER,54,0
4,2,PREMIER,57,1
5,2,PREMIER,0,0
5,2,PREMIER,3,0
5,2,PREMIER,6,1
5,2,PREMIER,9,0
5,2,PREMIER,12,0
5,2,PREMIER,15,1
5,2,PREMIER,18,0
5,2,PREMIER,21,0
5,2,PREMIER,24,1
5,2,PREMIER,27,0
5,2,PREMIER,30,0
5,2,PREMIER,33,0
5,2,PREMIER,36,1
5,2,PREMIER,39,0
5,2,PREMIER,42,1
5,2,PREMIER,45,1
5,2,PREMIER,48,0
5,2,PREMIER,51,0
5,2,PREMIER,54,0
5,2,PREMIER,57,0
6,2,PREMIER,0,0
6,2,PREMIER,3,0
6,2,PREMIER,6,0
6,2,PREMIER,9,1
6,2,PREMIER,12,0
6,2,PREMIER,15,0
6,2,PREMIER,18,0
6,2,PREMIER,21,1
6,2,PREMIER,24,0
6,2,PREMIER,27,0
6,2,PREMIER,30,0
6,2,PREMIER,33,1
6,2,PREMIER,36,0
6,2,PREMIER,39,0
6,2,PREMIER,42,1
6,2,PREMIER,45,1
6,2,PREMIER,48,1
6,2,PREMIER,51,0
6,2,PREMIER,54,1
6,2,PREMIER,57,0
7,2,PREMIER,0,1
7,2,PREMIER,3,0
7,2,PREMIER,6,1
7,2,PREMIER,9,1
7,2,PREMIER,12,0
7,2,PREMIER,15,0
7,2,PREMIER,18,0
7,2,PREMIER,21,1
7,2,PREMIER,24,1
7,2,PREMIER,27,1
7,2,PREMIER,30,0
7,2,PREMIER,33,0
7,2,PREMIER,36,1
7,2,PREMIER,39,1
7,2,PREMIER,42,0
7,2,PREMIER,45,1
7,2,PREMIER,48,0
7,2,PREMIER,51,1
7,2,PREMIER,54,0
7,2,PREMIER,57,0
8,2,PREMIER,0,1
8,2,PREMIER,3,0
8,2,PREMIER,6,1
8,2,PREMIER,9,0
8,2,PREMIER,12,0
8,2,PREMIER,15,0
8,2,PREMIER,18,0
8,2,PREMIER,21,0
8,2,PREMIER,24,0
8,2,PREMIER,27,1
8,2,PREMIER,30,0
8,2,PREMIER,33,1
8,2,PREMIER,36,0
8,2,PREMIER,39,0
8,2,PREMIER,42,0
8,2,PREMIER,45,0
8,2,PREMIER,48,0
8,2,PREMIER,51,1
8,2,PREMIER,54,0
8,2,PREMIER,57,0
9,2,PREMIER,0,1
9,2,PREMIER,3,1
9,2,PREMIER,6,0
9,2,PREMIER,9,1
9,2,PREMIER,12,1
9,2,PREMIER,15,1
9,2,PREMIER,18,0
9,2,PREMIER,21,0
9,2,PREMIER,24,0
9,2,PREMIER,27,0
9,2,PREMIER,30,0
9,2,PREMIER,33,1
9,2,PREMIER,36,0
9,2,PREMIER,39,0
9,2,PREMIER,42,0
9,2,PREMIER,45,0
9,2,PREMIER,48,1
9,2,PREMIER,51,0
9,2,PREMIER,54,0
9,2,PREMIER,57,0
10,2,PREMIER,0,0
10,2,PREMIER,3,0
10,2,PREMIER,6,0
10,2,PREMIER,9,0
10,2,PREMIER,12,0
10,2,PREMIER,15,0
10,2,PREMIER,18,1
10,2,PREMIER,21,0
10,2,PREMIER,24,1
10,2,PREMIER,27,0
10,2,PREMIER,30,0
10,2,PREMIER,33,1
10,2,PREMIER,36,0
10,2,PREMIER,39,0
10,2,PREMIER,42,0
10,2,PREMIER,45,1
10,2,PREMIER,48,0
10,2,PREMIER,51,1
10,2,PREMIER,54,1
10,2,PREMIER,57,0
11,2,PREMIER,0,0
11,2,PREMIER,3,1
11,2,PREMIER,6,0
11,2,PREMIER,9,0
11,2,PREMIER,12,1
11,2,PREMIER,15,1
11,2,PREMIER,18,0
11,2,PREMIER,21,0
11,2,PREMIER,24,1
11,2,PREMIER,27,0
11,2,PREMIER,30,0
11,2,PREMIER,33,0
11,2,PREMIER,36,0
11,2,PREMIER,39,0
11,2,PREMIER,42,0
11,2,PREMIER,45,0
11,2,PREMIER,48,0
11,2,PREMIER,51,1
11,2,PREMIER,54,0
11,2,PREMIER,57,1
12,2,PREMIER,0,1
12,2,PREMIER,3,1
12,2,PREMIER,6,0
12,2,PREMIER,9,0
12,2,PREMIER,12,0
12,2,PREMIER,15,1
12,2,PREMIER,18,0
12,2,PREMIER,21,0
12,2,PREMIER,24,1
12,2,PREMIER,27,0
12,2,PREMIER,30,0
12,2,PREMIER,33,0
12,2,PREMIER,36,0
12,2,PREMIER,39,0
12,2,PREMIER,42,1
12,2,PREMIER,45,0
12,2,PREMIER,48,1
12,2,PREMIER,51,1
12,2,PREMIER,54,0
12,2,PREMIER,57,0
13,2,PREMIER,0,0
13,2,PREMIER,3,0
13,2,PREMIER,6,1
13,2,PREMIER,9,0
13,2,PREMIER,12,1
13,2,PREMIER,15,1
13,2,PREMIER,18,0
13,2,PREMIER,21,0
13,2,PREMIER,24,1
13,2,PREMIER,27,1
13,2,PREMIER,30,0
13,2,PREMIER,33,1
13,2,PREMIER,36,0
13,2,PREMIER,39,0
13,2,PREMIER,42,0
13,2,PREMIER,45,1
13,2,PREMIER,48,1
13,2,PREMIER,51,0
13,2,PREMIER,54,1
13,2,PREMIER,57,0
14,2,PREMIER,0,0
14,2,PREMIER,3,0
14,2,PREMIER,6,0
14,2,PREMIER,9,1
14,2,PREMIER,12,0
14,2,PREMIER,15,1
14,2,PREMIER,18,0
14,2,PREMIER,21,0
14,2,PREMIER,24,0
14,2,PREMIER,27,0
14,2,PREMIER,30,0
14,2,PREMIER,33,0
14,2,PREMIER,36,0
14,2,PREMIER,39,0
14,2,PREMIER,42,0
14,2,PREMIER,45,0
14,2,PREMIER,48,0
14,2,PREMIER,51,1
14,2,PREMIER,54,1
14,2,PREMIER,57,0
15,2,PREMIER,0,0
15,2,PREMIER,3,0
15,2,PREMIER,6,0
15,2,PREMIER,9,0
15,2,PREMIER,12,1
15,2,PREMIER,15,1
15,2,PREMIER,18,1
15,2,PREMIER,21,1
15,2,PREMIER,24,1
15,2,PREMIER,27,0
15,2,PREMIER,30,0
15,2,PREMIER,33,1
15,2,PREMIER,36,1
15,2,PREMIER,39,0
15,2,PREMIER,42,1
15,2,PREMIER,45,0
15,2,PREMIER,48,0
15,2,PREMIER,51,0
15,2,PREMIER,54,0
15,2,PREMIER,57,0
16,2,PREMIER,0,0
16,2,PREMIER,3,0
16,2,PREMIER,6,0
16,2,PREMIER,9,0
16,2,PREMIER,12,0
16,2,PREMIER,15,1
16,2,PREMIER,18,1
16,2,PREMIER,21,1
16,2,PREMIER,24,1
16,2,PREMIER,27,0
16,2,PREMIER,30,0
16,2,PREMIER,33,0
16,2,PREMIER,36,1
16,2,PREMIER,39,0
16,2,PREMIER,42,0
16,2,PREMIER,45,0
16,2,PREMIER,48,0
16,2,PREMIER,51,0
16,2,PREMIER,54,1
16,2,PREMIER,57,1
17,2,PREMIER,0,0
17,2,PREMIER,3,1
17,2,PREMIER,6,0
17,2,PREMIER,9,0
17,2,PREMIER,12,0
17,2,PREMIER,15,0
17,2,PREMIER,18,0
17,2,PREMIER,21,0
17,2,PREMIER,24,0
17,2,PREMIER,27,0
17,2,PREMIER,30,0
17,2,PREMIER,33,1
17,2,PREMIER,36,1
17,2,PREMIER,39,0
17,2,PREMIER,42,0
17,2,PREMIER,45,1
17,2,PREMIER,48,1
17,2,PREMIER,51,0
17,2,PREMIER,54,0
17,2,PREMIER,57,1
18,2,PREMIER,0,1
18,2,PREMIER,3,0
18,2,PREMIER,6,1
18,2,PREMIER,9,1
18,2,PREMIER,12,0
18,2,PREMIER,15,0
18,2,PREMIER,18,1
18,2,PREMIER,21,1
18,2,PREMIER,24,0
18,2,PREMIER,27,0
18,2,PREMIER,30,0
18,2,PREMIER,33,1
18,2,PREMIER,36,1
18,2,PREMIER,39,1
18,2,PREMIER,42,1
18,2,PREMIER,45,0
18,2,PREMIER,48,0
18,2,PREMIER,51,0
18,2,PREMIER,54,0
18,2,PREMIER,57,0
19,2,PREMIER,0,1
19,2,PREMIER,3,1
19,2,PREMIER,6,0
19,2,PREMIER,9,1
19,2,PREMIER,12,1
19,2,PREMIER,15,0
19,2,PREMIER,18,0
19,2,PREMIER,21,0
19,2,PREMIER,24,1
19,2,PREMIER,27,1
19,2,PREMIER,30,1
19,2,PREMIER,33,1
19,2,PREMIER,36,1
19,2,PREMIER,39,0
19,2,PREMIER,42,1
19,2,PREMIER,45,1
19,2,PREMIER,48,0
19,2,PREMIER,51,0
19,2,PREMIER,54,0
19,2,PREMIER,57,1
20,2,PREMIER,0,0
20,2,PREMIER,3,1
20,2,PREMIER,6,1
20,2,PREMIER,9,0
20,2,PREMIER,12,1
20,2,PREMIER,15,0
20,2,PREMIER,18,1
20,2,PREMIER,21,0
20,2,PREMIER,24,1
20,2,PREMIER,27,0
20,2,PREMIER,30,1
20,2,PREMIER,33,1
20,2,PREMIER,36,1
20,2,PREMIER,39,0
20,2,PREMIER,42,1
20,2,PREMIER,45,1
20,2,PREMIER,48,0
20,2,PREMIER,51,1
20,2,PREMIER,54,0
20,2,PREMIER,57,0
21,2,PREMIER,0,1
21,2,PREMIER,3,0
21,2,PREMIER,6,1
21,2,PREMIER,9,1
21,2,PREMIER,12,0
21,2,PREMIER,15,0
21,2,PREMIER,18,0
21,2,PREMIER,21,1
21,2,PREMIER,24,0
21,2,PREMIER,27,0
21,2,PREMIER,30,0
21,2,PREMIER,33,0
21,2,PREMIER,36,1
21,2,PREMIER,39,1
21,2,PREMIER,42,0
21,2,PREMIER,45,1
21,2,PREMIER,48,0
21,2,PREMIER,51,0
21,2,PREMIER,54,1
21,2,PREMIER,57,1
22,2,PREMIER,0,1
22,2,PREMIER,3,1
22,2,PREMIER,6,1
22,2,PREMIER,9,0
22,2,PREMIER,12,1
22,2,PREMIER,15,0
22,2,PREMIER,18,1
22,2,PREMIER,21,0
22,2,PREMIER,24,1
22,2,PREMIER,27,1
22,2,PREMIER,30,0
22,2,PREMIER,33,0
22,2,PREMIER,36,1
22,2,PREMIER,39,1
22,2,PREMIER,42,1
22,2,PREMIER,45,0
22,2,PREMIER,48,0
22,2,PREMIER,51,0
22,2,PREMIER,54,0
22,2,PREMIER,57,0
23,2,PREMIER,0,1
23,2,PREMIER,3,1
23,2,PREMIER,6,1
23,2,PREMIER,9,1
23,2,PREMIER,12,0
23,2,PREMIER,15,0
23,2,PREMIER,18,0
23,2,PREMIER,21,0
23,2,PREMIER,24,1
23,2,PREMIER,27,0
23,2,PREMIER,30,0
23,2,PREMIER,33,1
23,2,PREMIER,36,1
23,2,PREMIER,39,1
23,2,PREMIER,42,0
23,2,PREMIER,45,0
23,2,PREMIER,48,0
23,2,PREMIER,51,0
23,2,PREMIER,54,0
23,2,PREMIER,57,0
0,3,PREMIER,0,1
0,3,PREMIER,3,1
0,3,PREMIER,6,1
0,3,PREMIER,9,1
0,3,PREMIER,12,1
0,3,PREMIER,15,1
0,3,PREMIER,18,1
0,3,PREMIER,21,1
0,3,PREMIER,24,0
0,3,PREMIER,27,1
0,3,PREMIER,30,1
0,3,PREMIER,33,0
0,3,PREMIER,36,0
0,3,PREMIER,39,1
0,3,PREMIER,42,1
0,3,PREMIER,45,1
0,3,PREMIER,48,1
0,3,PREMIER,51,0
0,3,PREMIER,54,0
0,3,PREMIER,57,1
1,3,PREMIER,0,1
1,3,PREMIER,3,0
1,3,PREMIER,6,1
1,3,PREMIER,9,0
1,3,PREMIER,12,0
1,3,PREMIER,15,0
1,3,PREMIER,18,0
1,3,PREMIER,21,0
1,3,PREMIER,24,1
1,3,PREMIER,27,0
1,3,PREMIER,30,0
1,3,PREMIER,33,1
1,3,PREMIER,36,1
1,3,PREMIER,39,0
1,3,PREMIER,42,1
1,3,PREMIER,45,0
1,3,PREMIER,48,0
1,3,PREMIER,51,0
1,3,PREMIER,54,1
1,3,PREMIER,57,1
2,3,PREMIER,0,1
2,3,PREMIER,3,1
2,3,PREMIER,6,0
2,3,PREMIER,9,1
2,3,PREMIER,12,1
2,3,PREMIER,15,0
2,3,PREMIER,18,0
2,3,PREMIER,21,0
2,3,PREMIER,24,1
2,3,PREMIER,27,1
2,3,PREMIER,30,1
2,3,PREMIER,33,0
2,3,PREMIER,36,0
2,3,PREMIER,39,0
2,3,PREMIER,42,0
2,3,PREMIER,45,1
2,3,PREMIER,48,0
2,3,PREMIER,51,1
2,3,PREMIER,54,0
2,3,PREMIER,57,1
3,3,PREMIER,0,0
3,3,PREMIER,3,1
3,3,PREMIER,6,1
3,3,PREMIER,9,1
3,3,PREMIER,12,1
3,3,PREMIER,15,1
3,3,PREMIER,18,0
3,3,PREMIER,21,0
3,3,PREMIER,24,0
3,3,PREMIER,27,0
3,3,PREMIER,30,1
3,3,PREMIER,33,0
3,3,PREMIER,36,1
3,3,PREMIER,39,0
3,3,PREMIER,42,0
3,3,PREMIER,45,0
3,3,PREMIER,48,1
3,3,PREMIER,51,0
3,3,PREMIER,54,0
3,3,PREMIER,57,0
4,3,PREMIER,0,1
4,3,PREMIER,3,1
4,3,PREMIER,6,1
4,3,PREMIER,9,1
4,3,PREMIER,12,0
4,3,PREMIER,15,1
4,3,PREMIER,18,0
4,3,PREMIER,21,1
4,3,PREMIER,24,1
4,3,PREMIER,27,0
4,3,PREMIER,30,1
4,3,PREMIER,33,0
4,3,PREMIER,36,1
4,3,PREMIER,39,0
4,3,PREMIER,42,1
4,3,PREMIER,45,0
4,3,PREMIER,48,0
4,3,PREMIER,51,0
4,3,PREMIER,54,0
4,3,PREMIER,57,1
5,3,PREMIER,0,0
5,3,PREMIER,3,0
5,3,PREMIER,6,0
5,3,PREMIER,9,1
5,3,PREMIER,12,0
5,3,PREMIER,15,0
5,3,PREMIER,18,0
5,3,PREMIER,21,0
5,3,PREMIER,24,0
5,3,PREMIER,27,1
5,3,PREMIER,30,0
5,3,PREMIER,33,1
5,3,PREMIER,36,0
5,3,PREMIER,39,0
5,3,PREMIER,42,0
5,3,PREMIER,45,0
5,3,PREMIER,48,1
5,3,PREMIER,51,0
5,3,PREMIER,54,1
5,3,PREMIER,57,1
6,3,PREMIER,0,0
6,3,PREMIER,3,1
6,3,PREMIER,6,1
6,3,PREMIER,9,0
6,3,PREMIER,12,1
6,3,PREMIER,15,0
6,3,PREMIER,18,0
6,3,PREMIER,21,0
6,3,PREMIER,24,0
6,3,PREMIER,27,0
6,3,PREMIER,30,0
6,3,PREMIER,33,1
6,3,PREMIER,36,1
6,3,PREMIER,39,1
6,3,PREMIER,42,1
6,3,PREMIER,45,0
6,3,PREMIER,48,1
6,3,PREMIER,51,0
6,3,PREMIER,54,1
6,3,PREMIER,57,1
7,3,PREMIER,0,0
7,3,PREMIER,3,1
7,3,PREMIER,6,0
7,3,PREMIER,9,0
7,3,PREMIER,12,0
7,3,PREMIER,15,0
7,3,PREMIER,18,1
7,3,PREMIER,21,1
7,3,PREMIER,24,1
7,3,PREMIER,27,0
7,3,PREMIER,30,0
7,3,PREMIER,33,0
7,3,PREMIER,36,0
7,3,PREMIER,39,1
7,3,PREMIER,42,1
7,3,PREMIER,45,1
7,3,PREMIER,48,0
7,3,PREMIER,51,0
7,3,PREMIER,54,1
7,3,PREMIER,57,1
8,3,PREMIER,0,0
8,3,PREMIER,3,0
8,3,PREMIER,6,1
8,3,PREMIER,9,0
8,3,PREMIER,12,0
8,3,PREMIER,15,0
8,3,PREMIER,18,0
8,3,PREMIER,21,0
8,3,PREMIER,24,0
8,3,PREMIER,27,0
8,3,PREMIER,30,0
8,3,PREMIER,33,0
8,3,PREMIER,36,0
8,3,PREMIER,39,0
8,3,PREMIER,42,0
8,3,PREMIER,45,0
8,3,PREMIER,48,0
8,3,PREMIER,51,1
8,3,PREMIER,54,0
8,3,PREMIER,57,0
9,3,PREMIER,0,1
9,3,PREMIER,3,0
9,3,PREMIER,6,1
9,3,PREMIER,9,1
9,3,PREMIER,12,1
9,3,PREMIER,15,1
9,3,PREMIER,18,0
9,3,PREMIER,21,0
9,3,PREMIER,24,1
9,3,PREMIER,27,0
9,3,PREMIER,30,1
9,3,PREMIER,33,0
9,3,PREMIER,36,0
9,3,PREMIER,39,0
9,3,PREMIER,42,1
9,3,PREMIER,45,0
9,3,PREMIER,48,0
9,3,PREMIER,51,0
9,3,PREMIER,54,1
9,3,PREMIER,57,0
10,3,PREMIER,0,1
10,3,PREMIER,3,0
10,3,PREMIER,6,1
10,3,PREMIER,9,0
10,3,PREMIER,12,0
10,3,PREMIER,15,0
10,3,PREMIER,18,0
10,3,PREMIER,21,0
10,3,PREMIER,24,1
10,3,PREMIER,27,1
10,3,PREMIER,30,1
10,3,PREMIER,33,1
10,3,PREMIER,36,0
10,3,PREMIER,39,0
10,3,PREMIER,42,0
10,3,PREMIER,45,1
10,3,PREMIER,48,1
10,3,PREMIER,51,0
10,3,PREMIER,54,0
10,3,PREMIER,57,1
11,3,PREMIER,0,0
11,3,PREMIER,3,0
11,3,PREMIER,6,1
11,3,PREMIER,9,0
11,3,PREMIER,12,0
11,3,PREMIER,15,1
11,3,PREMIER,18,1
11,3,PREMIER,21,1
11,3,PREMIER,24,0
11,3,PREMIER,27,0
11,3,PREMIER,30,1
11,3,PREMIER,33,0
11,3,PREMIER,36,0
11,3,PREMIER,39,0
11,3,PREMIER,42,1
11,3,PREMIER,45,1
11,3,PREMIER,48,1
11,3,PREMIER,51,0
11,3,PREMIER,54,1
11,3,PREMIER,57,0
12,3,PREMIER,0,1
12,3,PREMIER,3,0
12,3,PREMIER,6,0
12,3,PREMIER,9,1
12,3,PREMIER,12,0
12,3,PREMIER,15,1
12,3,PREMIER,18,0
12,3,PREMIER,21,1
12,3,PREMIER,24,0
12,3,PREMIER,27,0
12,3,PREMIER,30,1
12,3,PREMIER,33,1
12,3,PREMIER,36,1
12,3,PREMIER,39,0
12,3,PREMIER,42,0
12,3,PREMIER,45,1
12,3,PREMIER,48,0
12,3,PREMIER,51,1
12,3,PREMIER,54,1
12,3,PREMIER,57,0
13,3,PREMIER,0,0
13,3,PREMIER,3,0
13,3,PREMIER,6,1
13,3,PREMIER,9,0
13,3,PREMIER,12,1
13,3,PREMIER,15,1
13,3,PREMIER,18,1
13,3,PREMIER,21,0
13,3,PREMIER,24,0
13,3,PREMIER,27,0
13,3,PREMIER,30,0
13,3,PREMIER,33,1
13,3,PREMIER,36,1
13,3,PREMIER,39,0
13,3,PREMIER,42,0
13,3,PREMIER,45,1
13,3,PREMIER,48,0
13,3,PREMIER,51,0
13,3,PREMIER,54,0
13,3,PREMIER,57,0
14,3,PREMIER,0,1
14,3,PREMIER,3,0
14,3,PREMIER,6,1
14,3,PREMIER,9,1
14,3,PREMIER,12,1
14,3,PREMIER,15,1
14,3,PREMIER,18,0
14,3,PREMIER,21,0
14,3,PREMIER,24,0
14,3,PREMIER,27,1
14,3,PREMIER,30,0
14,3,PREMIER,33,0
14,3,PREMIER,36,0
14,3,PREMIER,39,0
14,3,PREMIER,42,0
14,3,PREMIER,45,0
14,3,PREMIER,48,1
14,3,PREMIER,51,0
14,3,PREMIER,54,0
14,3,PREMIER,57,1
15,3,PREMIER,0,1
15,3,PREMIER,3,1
15,3,PREMIER,6,1
15,3,PREMIER,9,0
15,3,PREMIER,12,1
15,3,PREMIER,15,0
15,3,PREMIER,18,0
15,3,PREMIER,21,0
15,3,PREMIER,24,0
15,3,PREMIER,27,0
15,3,PREMIER,30,0
15,3,PREMIER,33,0
15,3,PREMIER,36,1
15,3,PREMIER,39,1
15,3,PREMIER,42,1
15,3,PREMIER,45,0
15,3,PREMIER,48,0
15,3,PREMIER,51,0
15,3,PREMIER,54,0
15,3,PREMIER,57,1
16,3,PREMIER,0,1
16,3,PREMIER,3,0
16,3,PREMIER,6,0
16,3,PREMIER,9,0
16,3,PREMIER,12,0
16,3,PREMIER,15,0
16,3,PREMIER,18,0
16,3,PREMIER,21,0
16,3,PREMIER,24,1
16,3,PREMIER,27,1
16,3,PREMIER,30,0
16,3,PREMIER,33,0
16,3,PREMIER,36,0
16,3,PREMIER,39,0
16,3,PREMIER,42,0
16,3,PREMIER,45,0
16,3,PREMIER,48,0
16,3,PREMIER,51,0
16,3,PREMIER,54,0
16,3,PREMIER,57,0
17,3,PREMIER,0,1
17,3,PREMIER,3,0
17,3,PREMIER,6,0
17,3,PREMIER,9,1
17,3,PREMIER,12,0
17,3,PREMIER,15,1
17,3,PREMIER,18,0
17,3,PREMIER,21,1
17,3,PREMIER,24,1
17,3,PREMIER,27,0
17,3,PREMIER,30,0
17,3,PREMIER,33,1
17,3,PREMIER,36,0
17,3,PREMIER,39,1
17,3,PREMIER,42,0
17,3,PREMIER,45,1
17,3,PREMIER,48,1
17,3,PREMIER,51,1
17,3,PREMIER,54,0
17,3,PREMIER,57,1
18,3,PREMIER,0,1
18,3,PREMIER,3,0
18,3,PREMIER,6,0
18,3,PREMIER,9,0
18,3,PREMIER,12,1
18,3,PREMIER,15,1
18,3,PREMIER,18,1
18,3,PREMIER,21,0
18,3,PREMIER,24,1
18,3,PREMIER,27,0
18,3,PREMIER,30,0
18,3,PREMIER,33,1
18,3,PREMIER,36,1
18,3,PREMIER,39,0
18,3,PREMIER,42,0
18,3,PREMIER,45,0
18,3,PREMIER,48,1
18,3,PREMIER,51,1
18,3,PREMIER,54,0
18,3,PREMIER,57,0
19,3,PREMIER,0,0
19,3,PREMIER,3,0
19,3,PREMIER,6,0
19,3,PREMIER,9,0
19,3,PREMIER,12,0
19,3,PREMIER,15,1
19,3,PREMIER,18,1
19,3,PREMIER,21,0
19,3,PREMIER,24,0
19,3,PREMIER,27,0
19,3,PREMIER,30,1
19,3,PREMIER,33,1
19,3,PREMIER,36,0
19,3,PREMIER,39,1
19,3,PREMIER,42,1
19,3,PREMIER,45,0
19,3,PREMIER,48,0
19,3,PREMIER,51,1
19,3,PREMIER,54,1
19,3,PREMIER,57,0
20,3,PREMIER,0,0
20,3,PREMIER,3,0
20,3,PREMIER,6,1
20,3,PREMIER,9,1
20,3,PREMIER,12,1
20,3,PREMIER,15,0
20,3,PREMIER,18,0
20,3,PREMIER,21,1
20,3,PREMIER,24,0
20,3,PREMIER,27,0
20,3,PREMIER,30,1
20,3,PREMIER,33,0
20,3,PREMIER,36,0
20,3,PREMIER,39,1
20,3,PREMIER,42,1
20,3,PREMIER,45,0
20,3,PREMIER,48,1
20,3,PREMIER,51,1
20,3,PREMIER,54,1
20,3,PREMIER,57,0
21,3,PREMIER,0,0
21,3,PREMIER,3,0
21,3,PREMIER,6,0
21,3,PREMIER,9,0
21,3,PREMIER,12,0
21,3,PREMIER,15,1
21,3,PREMIER,18,0
21,3,PREMIER,21,1
21,3,PREMIER,24,1
21,3,PREMIER,27,0
21,3,PREMIER,30,0
21,3,PREMIER,33,1
21,3,PREMIER,36,0
21,3,PREMIER,39,1
21,3,PREMIER,42,0
21,3,PREMIER,45,0
21,3,PREMIER,48,0
21,3,PREMIER,51,0
21,3,PREMIER,54,0
21,3,PREMIER,57,1
22,3,PREMIER,0,0
22,3,PREMIER,3,1
22,3,PREMIER,6,0
22,3,PREMIER,9,1
22,3,PREMIER,12,0
22,3,PREMIER,15,1
22,3,PREMIER,18,1
22,3,PREMIER,21,1
22,3,PREMIER,24,0
22,3,PREMIER,27,1
22,3,PREMIER,30,0
22,3,PREMIER,33,1
22,3,PREMIER,36,0
22,3,PREMIER,39,0
22,3,PREMIER,42,0
22,3,PREMIER,45,0
22,3,PREMIER,48,1
22,3,PREMIER,51,1
22,3,PREMIER,54,1
22,3,PREMIER,57,0
23,3,PREMIER,0,1
23,3,PREMIER,3,0
23,3,PREMIER,6,0
23,3,PREMIER,9,0
23,3,PREMIER,12,0
23,3,PREMIER,15,1
23,3,PREMIER,18,0
23,3,PREMIER,21,0
23,3,PREMIER,24,0
23,3,PREMIER,27,1
23,3,PREMIER,30,1
23,3,PREMIER,33,1
23,3,PREMIER,36,0
23,3,PREMIER,39,1
23,3,PREMIER,42,0
23,3,PREMIER,45,1
23,3,PREMIER,48,1
23,3,PREMIER,51,0
23,3,PREMIER,54,1
23,3,PREMIER,57,1
0,4,PREMIER,0,1
0,4,PREMIER,3,0
0,4,PREMIER,6,0
0,4,PREMIER,9,1
0,4,PREMIER,12,0
0,4,PREMIER,15,1
0,4,PREMIER,18,1
0,4,PREMIER,21,0
0,4,PREMIER,24,0
0,4,PREMIER,27,0
0,4,PREMIER,30,1
0,4,PREMIER,33,1
0,4,PREMIER,36,0
0,4,PREMIER,39,1
0,4,PREMIER,42,0
0,4,PREMIER,45,0
0,4,PREMIER,48,0
0,4,PREMIER,51,0
0,4,PREMIER,54,0
0,4,PREMIER,57,0
1,4,PREMIER,0,1
1,4,PREMIER,3,0
1,4,PREMIER,6,0
1,4,PREMIER,9,0
1,4,PREMIER,12,1
1,4,PREMIER,15,0
1,4,PREMIER,18,0
1,4,PREMIER,21,0
1,4,PREMIER,24,0
1,4,PREMIER,27,1
1,4,PREMIER,30,1
1,4,PREMIER,33,1
1,4,PREMIER,36,0
1,4,PREMIER,39,1
1,4,PREMIER,42,0
1,4,PREMIER,45,0
1,4,PREMIER,48,0
1,4,PREMIER,51,1
1,4,PREMIER,54,1
1,4,PREMIER,57,1
2,4,PREMIER,0,1
2,4,PREMIER,3,0
2,4,PREMIER,6,1
2,4,PREMIER,9,0
2,4,PREMIER,12,1
2,4,PREMIER,15,0
2,4,PREMIER,18,1
2,4,PREMIER,21,1
2,4,PREMIER,24,0
2,4,PREMIER,27,1
2,4,PREMIER,30,1
2,4,PREMIER,33,0
2,4,PREMIER,36,0
2,4,PREMIER,39,1
2,4,PREMIER,42,0
2,4,PREMIER,45,1
2,4,PREMIER,48,1
2,4,PREMIER,51,0
2,4,PREMIER,54,0
2,4,PREMIER,57,0
3,4,PREMIER,0,1
3,4,PREMIER,3,0
3,4,PREMIER,6,0
3,4,PREMIER,9,0
3,4,PREMIER,12,1
3,4,PREMIER,15,0
3,4,PREMIER,18,1
3,4,PREMIER,21,1
3,4,PREMIER,24,0
3,4,PREMIER,27,0
3,4,PREMIER,30,1
3,4,PREMIER,33,0
